subject,block,trial,choices,choices_L,outcomes,opt_act,blocks,pe,choice_nll,alpha_opt,alpha_pes,alpha_mix,beta,model
0,0,33,0,0.0,1.0,1.0,numberbar_mixed,1.4383458300708147,0.5953958141796577,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,0,34,0,0.0,-1.0,1.0,numberbar_mixed,-1.5677024454609265,0.7599398469217323,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,0,1,1.0,-1.0,1.0,numberbar_neg,-1.5,0.5,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,1,1,1.0,-1.0,1.0,numberbar_neg,-0.23312521045950874,0.27595154522907894,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,2,0,0.0,0.0,1.0,numberbar_neg,-0.5,0.7529769960776447,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,3,0,0.0,-1.0,1.0,numberbar_neg,-1.077708403486503,0.6884770278424114,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,4,1,1.0,0.0,1.0,numberbar_neg,0.9637684241654731,0.4750340818427357,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,5,1,1.0,-1.0,1.0,numberbar_neg,-0.8502141888547966,0.6271107680423628,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,6,1,1.0,-1.0,1.0,numberbar_neg,-0.13213757447495666,0.49327006992243855,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,7,0,0.0,0.0,1.0,numberbar_neg,0.8325060010821519,0.5279452287153082,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,8,0,0.0,0.0,1.0,numberbar_neg,0.12938542447405377,0.6563956121867632,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,9,0,0.0,0.0,1.0,numberbar_neg,0.020108669540604446,0.6749103807249471,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,10,0,0.0,0.0,1.0,numberbar_neg,0.003125225212476084,0.6777412261994633,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,11,1,1.0,-1.0,1.0,numberbar_neg,-0.02053639990605549,0.3218199748471678,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,12,0,0.0,0.0,0.0,numberbar_neg,0.0004857125235945667,0.6810556094527018,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,13,1,1.0,0.0,0.0,numberbar_neg,0.9968082982998802,0.3188765447190794,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,14,0,0.0,-1.0,0.0,numberbar_neg,-0.9999245121104762,0.5294417557506149,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,15,0,0.0,-1.0,0.0,numberbar_neg,-0.15540507488625088,0.3716518827790778,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,16,1,1.0,0.0,0.0,numberbar_neg,0.1549207628859629,0.6513721161066875,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,17,0,0.0,0.0,0.0,numberbar_neg,0.975847439473778,0.3263580256844591,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,18,0,0.0,-1.0,0.0,numberbar_neg,-0.8483369068642018,0.47573225501654987,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,19,1,1.0,0.0,0.0,numberbar_neg,0.0240772903015585,0.6553642614973542,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,20,0,0.0,-1.0,0.0,numberbar_neg,-0.13184581330219047,0.3411469922061221,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,21,1,1.0,0.0,0.0,numberbar_neg,0.003742015579230342,0.6776461863593575,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,22,1,1.0,0.0,0.0,numberbar_neg,0.0005815721129672226,0.6781716303644392,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,23,1,1.0,0.0,0.0,numberbar_neg,9.038608082190995e-05,0.6782532527795521,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,24,0,0.0,0.0,1.0,numberbar_neg,0.9795089446838146,0.321734062702302,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,25,1,1.0,0.0,1.0,numberbar_neg,1.4047516076145288e-05,0.5289433608292444,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,26,0,0.0,0.0,1.0,numberbar_neg,0.15223215258425704,0.4710543882894618,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,27,1,1.0,0.0,1.0,numberbar_neg,2.1832200944564686e-06,0.5045031974768694,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,28,0,0.0,0.0,1.0,numberbar_neg,0.023659435073272644,0.49549645155056954,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,29,0,0.0,0.0,1.0,numberbar_neg,0.00367707385387318,0.4993001089597524,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,30,0,0.0,-1.0,1.0,numberbar_neg,-0.9994285209226271,0.499891279651425,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,31,1,1.0,-1.0,1.0,numberbar_neg,-0.999999660690904,0.6554665421468394,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,32,1,1.0,-1.0,1.0,numberbar_neg,-0.15541675423866963,0.5000168969696884,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,33,0,0.0,0.0,1.0,numberbar_neg,0.8446720104804513,0.5249490548293574,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,1,34,0,0.0,0.0,1.0,numberbar_neg,0.13127622680834106,0.6554489556443461,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,0,0,0.0,0.0,0.0,numberbar_pos,-0.5,0.5,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,1,0,0.0,0.0,0.0,numberbar_pos,-0.05972207719380218,0.41696629126233425,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,2,1,1.0,1.0,0.0,numberbar_pos,0.5,0.5927346850740451,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,3,0,0.0,0.0,0.0,numberbar_pos,-0.007133453008684933,0.32948358332309813,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,4,1,1.0,1.0,0.0,numberbar_pos,0.05972207719380218,0.6715721967629225,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,5,1,1.0,0.0,0.0,numberbar_pos,-0.992866546991315,0.6803426445223713,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,6,1,1.0,0.0,0.0,numberbar_pos,-0.11859210512511831,0.5223976234746541,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,7,0,0.0,0.0,0.0,numberbar_pos,-0.0008520492624860838,0.4974657852750543,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,8,0,0.0,0.0,0.0,numberbar_pos,-0.00010177230365423227,0.4973229688183129,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,9,1,1.0,1.0,0.0,numberbar_pos,0.9858348662862844,0.502694089743848,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,10,1,1.0,1.0,0.0,numberbar_pos,0.11775221196938224,0.6618967553977404,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,11,0,0.0,0.0,0.0,numberbar_pos,-1.2156106750058266e-05,0.3206668997907391,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,12,0,0.0,1.0,1.0,numberbar_pos,0.9999985480241086,0.32066512430937893,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,13,1,1.0,0.0,1.0,numberbar_pos,-0.9859351866140472,0.5200488878182332,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,14,1,1.0,0.0,1.0,numberbar_pos,-0.11776419464609977,0.358746117748592,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,15,1,1.0,1.0,1.0,numberbar_pos,0.9859337553533594,0.3407915148667501,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,16,1,1.0,0.0,1.0,numberbar_pos,-0.8822359763096228,0.5003197912801718,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,17,0,0.0,1.0,1.0,numberbar_pos,0.1194439809575718,0.6434206112881435,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,18,0,0.0,1.0,1.0,numberbar_pos,0.014266885302166243,0.6615762540788875,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,19,1,1.0,1.0,1.0,numberbar_pos,0.8946220698393745,0.3362853839680835,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,20,0,0.0,0.0,1.0,numberbar_pos,-0.9982959039493378,0.5200059576757488,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,21,1,1.0,0.0,1.0,numberbar_pos,-0.8931426233715476,0.6431976566412434,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,22,1,1.0,0.0,1.0,numberbar_pos,-0.10668066539614107,0.4976091470887811,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,23,0,0.0,1.0,1.0,numberbar_pos,0.8807593899241623,0.5202615624951438,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,24,0,0.0,0.0,0.0,numberbar_pos,-0.8947984394515661,0.6618661553632305,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,25,0,0.0,0.0,0.0,numberbar_pos,-0.10687844294764026,0.5179117731485413,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,26,0,0.0,0.0,0.0,numberbar_pos,-0.012766005240144707,0.500004496870056,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,27,1,1.0,1.0,0.0,numberbar_pos,0.987257618132251,0.5021353255330333,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,28,0,0.0,0.0,0.0,numberbar_pos,-0.0015248247008168101,0.33839001941224994,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,29,1,1.0,0.0,0.0,numberbar_pos,-0.8820778486394728,0.6618388317181438,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,30,1,1.0,1.0,0.0,numberbar_pos,0.8946409572652209,0.5200104487489403,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,31,1,1.0,1.0,0.0,numberbar_pos,0.10685963262106124,0.6637214585043447,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,32,1,1.0,0.0,0.0,numberbar_pos,-0.9872362415434073,0.6795206823247344,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,33,0,0.0,0.0,0.0,numberbar_pos,-0.00018213139697839578,0.47760286840969873,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
0,2,34,1,1.0,1.0,0.0,numberbar_pos,0.882080401948051,0.5224275990803708,0.8805558456123956,0.8445831930269941,0.6994481121985872,0.7614272815665915,sim_context
1,0,0,1,1.0,-1.0,1.0,numberbar_mixed,-1.5,0.5,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,1,0,0.0,1.0,1.0,numberbar_mixed,0.5,0.652436380540187,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,2,1,1.0,1.0,1.0,numberbar_mixed,0.7487472596330605,0.3016005248437734,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,3,1,1.0,-1.0,1.0,numberbar_mixed,-1.3754186263612644,0.37160654331644644,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,4,1,1.0,-1.0,1.0,numberbar_mixed,-1.1473308835908425,0.2492171137050628,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,5,0,0.0,1.0,1.0,numberbar_mixed,0.4170842467889798,0.8298397497672435,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,6,0,0.0,1.0,1.0,numberbar_mixed,0.34791853783906124,0.8531598391889826,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,7,0,0.0,1.0,1.0,numberbar_mixed,0.2902226825970561,0.8705323355711537,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,8,0,0.0,1.0,1.0,numberbar_mixed,0.24209461794414056,0.8836565610602111,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,9,0,0.0,-1.0,1.0,numberbar_mixed,-1.7980522972462047,0.8937056123865561,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,10,1,1.0,-1.0,1.0,numberbar_mixed,-0.9570672748004425,0.2019320347530436,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,11,0,0.0,-1.0,1.0,numberbar_mixed,-1.4998785761682563,0.8552123331156988,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,12,1,1.0,-1.0,1.0,numberbar_mixed,-0.7983553668730482,0.2411533732486517,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,13,1,1.0,-1.0,0.0,numberbar_mixed,-0.6659628937243699,0.18519323235621174,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,14,0,0.0,-1.0,0.0,numberbar_mixed,-1.2511514524321292,0.8533538432084783,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,15,0,0.0,-1.0,0.0,numberbar_mixed,-1.0436711223131854,0.7748431483478774,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,16,0,0.0,-1.0,0.0,numberbar_mixed,-0.8705975678908084,0.6894789228269942,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,17,1,1.0,1.0,0.0,numberbar_mixed,1.4444747361631236,0.39360845720556553,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,18,1,1.0,1.0,0.0,numberbar_mixed,1.2049353146766135,0.5434612253704375,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,19,1,1.0,1.0,0.0,numberbar_mixed,1.0051190763026754,0.6637765301554428,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,20,1,1.0,-1.0,0.0,numberbar_mixed,-1.1615613342541269,0.7506651046429057,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,21,0,0.0,-1.0,0.0,numberbar_mixed,-0.726225061720111,0.3510360643467807,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,22,0,0.0,-1.0,0.0,numberbar_mixed,-0.6057940657336258,0.2850823306075466,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,23,1,1.0,1.0,0.0,numberbar_mixed,1.03106213160683,0.7638182688382943,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,24,1,1.0,1.0,0.0,numberbar_mixed,0.8600795451077494,0.8329406876072137,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,25,1,1.0,-1.0,1.0,numberbar_mixed,-1.2825487415002519,0.8773652230511201,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,26,1,1.0,1.0,1.0,numberbar_mixed,0.930138248362427,0.8067832441627836,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,27,1,1.0,-1.0,1.0,numberbar_mixed,-1.2241079785442723,0.8605367620341876,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,28,1,1.0,-1.0,1.0,numberbar_mixed,-1.021112308439037,0.7868130147929027,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,29,1,1.0,-1.0,1.0,numberbar_mixed,-0.8517797161045043,0.7062236418731992,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,30,1,1.0,-1.0,1.0,numberbar_mixed,-0.7105278026431565,0.627030519119728,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,31,1,1.0,-1.0,1.0,numberbar_mixed,-0.5926999067760996,0.5550726085199489,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,32,1,1.0,-1.0,1.0,numberbar_mixed,-0.49441158837921617,0.49308703168459334,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,33,0,0.0,1.0,1.0,numberbar_mixed,1.494665676768514,0.558537663274238,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,0,34,1,1.0,-1.0,1.0,numberbar_mixed,-0.41242256988577697,0.2967639293301115,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,1,0,1,1.0,-1.0,1.0,numberbar_neg,-1.5,0.5,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,1,1,0,0.0,0.0,1.0,numberbar_neg,-0.5,0.8088311187422037,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,1,2,0,0.0,0.0,1.0,numberbar_neg,-0.31008751071317664,0.723446426948491,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,1,3,1,1.0,-1.0,1.0,numberbar_neg,-0.9302625321395299,0.3399684121836612,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,1,4,0,0.0,0.0,1.0,numberbar_neg,-0.1923085286005889,0.8260655819427911,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,1,5,0,0.0,0.0,1.0,numberbar_neg,-0.11926494584534068,0.7978753420463676,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,1,6,0,0.0,0.0,1.0,numberbar_neg,-0.07396514034504703,0.7787471005205925,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,1,7,0,0.0,0.0,1.0,numberbar_neg,-0.04587133249829277,0.7662494872468895,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,1,8,0,0.0,0.0,1.0,numberbar_neg,-0.028448254614984094,0.7582561525232844,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,1,9,1,1.0,0.0,1.0,numberbar_neg,0.4230744141982334,0.24679375303489098,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,1,10,0,0.0,0.0,1.0,numberbar_neg,-0.017642896915390116,0.6701687689237076,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,1,11,0,0.0,0.0,1.0,numberbar_neg,-0.010941683972525007,0.6664078374848263,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,1,12,0,0.0,0.0,1.0,numberbar_neg,-0.0067857590921010826,0.6640646797459627,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,1,13,0,0.0,-1.0,0.0,numberbar_neg,-1.0042083582903378,0.6626074349861025,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,1,14,1,1.0,0.0,0.0,numberbar_neg,0.26238018389033124,0.5721756260079544,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,1,15,0,0.0,-1.0,0.0,numberbar_neg,-0.6227849401192334,0.3674798120387292,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
1,1,16,1,1.0,0.0,0.0,numberbar_neg,0.1627216361660367,0.7580333391441,0.20566360394399866,0.3798249785736467,0.16583150642204036,2.5317501324600915,sim_context
