subject,block,trial,choices,choices_L,outcomes,opt_act,blocks,pe,choice_nll,alpha_rew,alpha_pun,beta,ev_l,ev_r,model
0,1,24,0,1.0,-1.0,1.0,numberbar_neg,-0.7482566583230067,0.748034327767404,0.34680078640600637,0.2649776440959755,1.906195752639005,-0.2517433416769933,-0.8225955278802676,sim_outcome
0,1,25,0,1.0,-1.0,1.0,numberbar_neg,-0.5499853718214491,0.6704480307642454,0.34680078640600637,0.2649776440959755,1.906195752639005,-0.4500146281785509,-0.8225955278802676,sim_outcome
0,1,26,0,1.0,0.0,1.0,numberbar_neg,0.5957484562910477,0.6064501823893093,0.34680078640600637,0.2649776440959755,1.906195752639005,-0.5957484562910477,-0.8225955278802676,sim_outcome
0,1,27,0,1.0,-1.0,1.0,numberbar_neg,-0.610857576850852,0.6955606806037525,0.34680078640600637,0.2649776440959755,1.906195752639005,-0.38914242314914804,-0.8225955278802676,sim_outcome
0,1,28,1,0.0,0.0,1.0,numberbar_neg,0.8225955278802676,0.3733895625637395,0.34680078640600637,0.2649776440959755,1.906195752639005,-0.5510060247412631,-0.8225955278802676,sim_outcome
0,1,29,0,1.0,-1.0,1.0,numberbar_neg,-0.44899397525873685,0.4934777146530427,0.34680078640600637,0.2649776440959755,1.906195752639005,-0.5510060247412631,-0.5373187519173268,sim_outcome
0,1,30,0,1.0,-1.0,1.0,numberbar_neg,-0.33002060948139,0.43711546261063633,0.34680078640600637,0.2649776440959755,1.906195752639005,-0.66997939051861,-0.5373187519173268,sim_outcome
0,1,31,1,0.0,-1.0,1.0,numberbar_neg,-0.4626812480826732,0.6033804245826415,0.34680078640600637,0.2649776440959755,1.906195752639005,-0.7574274741221066,-0.5373187519173268,sim_outcome
0,1,32,0,1.0,0.0,1.0,numberbar_neg,0.7574274741221066,0.45366572993029214,0.34680078640600637,0.2649776440959755,1.906195752639005,-0.7574274741221066,-0.6599189390016591,sim_outcome
0,1,33,1,0.0,0.0,1.0,numberbar_neg,0.6599189390016591,0.4219332145148262,0.34680078640600637,0.2649776440959755,1.906195752639005,-0.494751030451045,-0.6599189390016591,sim_outcome
0,1,34,0,1.0,-1.0,1.0,numberbar_neg,-0.505248969548955,0.4696846369234988,0.34680078640600637,0.2649776440959755,1.906195752639005,-0.494751030451045,-0.4310585319916664,sim_outcome
0,2,0,1,0.0,0.0,0.0,numberbar_pos,0.0,0.5,0.34680078640600637,0.2649776440959755,1.906195752639005,0.0,0.0,sim_outcome
0,2,1,0,1.0,1.0,0.0,numberbar_pos,1.0,0.5,0.34680078640600637,0.2649776440959755,1.906195752639005,0.0,0.0,sim_outcome
0,2,2,0,1.0,1.0,0.0,numberbar_pos,0.6531992135939937,0.6595007499149081,0.34680078640600637,0.2649776440959755,1.906195752639005,0.34680078640600637,0.0,sim_outcome
0,2,3,0,1.0,1.0,0.0,numberbar_pos,0.4266692126398117,0.7489237901741771,0.34680078640600637,0.2649776440959755,1.906195752639005,0.5733307873601883,0.0,sim_outcome
0,2,4,0,1.0,1.0,0.0,numberbar_pos,0.2786999941610935,0.7981769526070749,0.34680078640600637,0.2649776440959755,1.906195752639005,0.7213000058389065,0.0,sim_outcome
0,2,5,0,1.0,1.0,0.0,numberbar_pos,0.18204661701467684,0.8262355512344737,0.34680078640600637,0.2649776440959755,1.906195752639005,0.8179533829853232,0.0,sim_outcome
0,2,6,0,1.0,1.0,0.0,numberbar_pos,0.11891270707143387,0.8428416038976259,0.34680078640600637,0.2649776440959755,1.906195752639005,0.8810872929285661,0.0,sim_outcome
0,2,7,0,1.0,1.0,0.0,numberbar_pos,0.07767368674539354,0.8529758656286509,0.34680078640600637,0.2649776440959755,1.906195752639005,0.9223263132546065,0.0,sim_outcome
0,2,8,0,1.0,1.0,0.0,numberbar_pos,0.05073639109903727,0.8592992889919113,0.34680078640600637,0.2649776440959755,1.906195752639005,0.9492636089009627,0.0,sim_outcome
0,2,9,0,1.0,0.0,0.0,numberbar_pos,-0.9668590292335115,0.8633057900228687,0.34680078640600637,0.2649776440959755,1.906195752639005,0.9668590292335115,0.0,sim_outcome
0,2,10,0,1.0,1.0,0.0,numberbar_pos,0.28933699850570627,0.7948908926906536,0.34680078640600637,0.2649776440959755,1.906195752639005,0.7106630014942937,0.0,sim_outcome
0,2,11,0,1.0,1.0,0.0,numberbar_pos,0.1889946998875739,0.8243258233919889,0.34680078640600637,0.2649776440959755,1.906195752639005,0.8110053001124261,0.0,sim_outcome
0,2,12,0,1.0,1.0,1.0,numberbar_pos,0.1234511893399961,0.8416922626058752,0.34680078640600637,0.2649776440959755,1.906195752639005,0.8765488106600039,0.0,sim_outcome
0,2,13,1,0.0,1.0,1.0,numberbar_pos,1.0,0.14773422722984536,0.34680078640600637,0.2649776440959755,1.906195752639005,0.9193617802058713,0.0,sim_outcome
0,2,14,0,1.0,1.0,1.0,numberbar_pos,0.08063821979412866,0.7486477682713747,0.34680078640600637,0.2649776440959755,1.906195752639005,0.9193617802058713,0.34680078640600637,sim_outcome
0,2,15,0,1.0,0.0,1.0,numberbar_pos,-0.9473271782448556,0.7585453394122135,0.34680078640600637,0.2649776440959755,1.906195752639005,0.9473271782448556,0.34680078640600637,sim_outcome
0,2,16,0,1.0,0.0,1.0,numberbar_pos,-0.6963066543654455,0.6606577178232687,0.34680078640600637,0.2649776440959755,1.906195752639005,0.6963066543654455,0.34680078640600637,sim_outcome
0,2,17,1,0.0,1.0,1.0,numberbar_pos,0.6531992135939937,0.4220112029234163,0.34680078640600637,0.2649776440959755,1.906195752639005,0.5118009575233391,0.34680078640600637,sim_outcome
0,2,18,0,1.0,1.0,1.0,numberbar_pos,0.4881990424766609,0.47071159261043505,0.34680078640600637,0.2649776440959755,1.906195752639005,0.5118009575233391,0.5733307873601883,sim_outcome
0,2,19,1,0.0,1.0,1.0,numberbar_pos,0.4266692126398117,0.44881841343172435,0.34680078640600637,0.2649776440959755,1.906195752639005,0.6811087693769045,0.5733307873601883,sim_outcome
0,2,20,1,0.0,1.0,1.0,numberbar_pos,0.2786999941610935,0.5191437283718336,0.34680078640600637,0.2649776440959755,1.906195752639005,0.6811087693769045,0.7213000058389065,sim_outcome
0,2,21,0,1.0,0.0,1.0,numberbar_pos,-0.6811087693769045,0.43515412657559427,0.34680078640600637,0.2649776440959755,1.906195752639005,0.6811087693769045,0.8179533829853232,sim_outcome
0,2,22,0,1.0,0.0,1.0,numberbar_pos,-0.5006301722943032,0.35322798617914813,0.34680078640600637,0.2649776440959755,1.906195752639005,0.5006301722943032,0.8179533829853232,sim_outcome
0,2,23,0,1.0,0.0,1.0,numberbar_pos,-0.36797436867639643,0.297810049677071,0.34680078640600637,0.2649776440959755,1.906195752639005,0.36797436867639643,0.8179533829853232,sim_outcome
0,2,24,1,0.0,0.0,0.0,numberbar_pos,-0.8179533829853232,0.7395462782874126,0.34680078640600637,0.2649776440959755,1.906195752639005,0.27046938737682097,0.8179533829853232,sim_outcome
0,2,25,0,1.0,1.0,0.0,numberbar_pos,0.7295306126231791,0.34740533039128574,0.34680078640600637,0.2649776440959755,1.906195752639005,0.27046938737682097,0.601214022581539,sim_outcome
0,2,26,1,0.0,1.0,0.0,numberbar_pos,0.398785977418461,0.5369806168180815,0.34680078640600637,0.2649776440959755,1.906195752639005,0.5234711775417951,0.601214022581539,sim_outcome
0,2,27,0,1.0,1.0,0.0,numberbar_pos,0.47652882245820494,0.3984761349461027,0.34680078640600637,0.2649776440959755,1.906195752639005,0.5234711775417951,0.7395133131579492,sim_outcome
0,2,28,1,0.0,0.0,0.0,numberbar_pos,-0.7395133131579492,0.5241810222651526,0.34680078640600637,0.2649776440959755,1.906195752639005,0.6887317479154287,0.7395133131579492,sim_outcome
0,2,29,0,1.0,1.0,0.0,numberbar_pos,0.3112682520845713,0.5687438733366473,0.34680078640600637,0.2649776440959755,1.906195752639005,0.6887317479154287,0.5435588176597465,sim_outcome
0,2,30,1,0.0,1.0,0.0,numberbar_pos,0.45644118234025355,0.38166238915110584,0.34680078640600637,0.2649776440959755,1.906195752639005,0.7966798225215811,0.5435588176597465,sim_outcome
0,2,31,0,1.0,1.0,0.0,numberbar_pos,0.2033201774784189,0.5450669899598747,0.34680078640600637,0.2649776440959755,1.906195752639005,0.7966798225215811,0.7018529786434338,sim_outcome
0,2,32,1,0.0,0.0,0.0,numberbar_pos,-0.7018529786434338,0.42185393042442837,0.34680078640600637,0.2649776440959755,1.906195752639005,0.8671914199633055,0.7018529786434338,sim_outcome
0,2,33,1,0.0,0.0,0.0,numberbar_pos,-0.5158776298607537,0.3385700980091098,0.34680078640600637,0.2649776440959755,1.906195752639005,0.8671914199633055,0.5158776298607537,sim_outcome
0,2,34,0,1.0,1.0,0.0,numberbar_pos,0.1328085800366945,0.717124432917196,0.34680078640600637,0.2649776440959755,1.906195752639005,0.8671914199633055,0.3791815908584355,sim_outcome
1,0,0,0,1.0,-1.0,1.0,numberbar_mixed,-1.0,0.5,0.5275625526887343,0.4045865312658985,0.9284512980815638,0.0,0.0,sim_outcome
1,0,1,1,0.0,1.0,1.0,numberbar_mixed,1.0,0.592820827140305,0.5275625526887343,0.4045865312658985,0.9284512980815638,-0.4045865312658985,0.0,sim_outcome
1,0,2,1,0.0,1.0,1.0,numberbar_mixed,0.4724374473112657,0.7037991044206287,0.5275625526887343,0.4045865312658985,0.9284512980815638,-0.4045865312658985,0.5275625526887343,sim_outcome
1,0,3,1,0.0,1.0,1.0,numberbar_mixed,0.2231971416219849,0.7496717734442131,0.5275625526887343,0.4045865312658985,0.9284512980815638,-0.4045865312658985,0.7768028583780151,sim_outcome
1,0,4,1,0.0,-1.0,1.0,numberbar_mixed,-1.8945533121649385,0.7696237778138164,0.5275625526887343,0.4045865312658985,0.9284512980815638,-0.4045865312658985,0.8945533121649384,sim_outcome
1,0,5,0,1.0,-1.0,1.0,numberbar_mixed,-0.5954134687341015,0.37882931059232233,0.5275625526887343,0.4045865312658985,0.9284512980815638,-0.4045865312658985,0.12804255929780695,sim_outcome
1,0,6,0,1.0,-1.0,1.0,numberbar_mixed,-0.3545171987499749,0.32779374743345846,0.5275625526887343,0.4045865312658985,0.9284512980815638,-0.6454828012500251,0.12804255929780695,sim_outcome
1,0,7,0,1.0,-1.0,1.0,numberbar_mixed,-0.21108431503361946,0.29914951612744134,0.5275625526887343,0.4045865312658985,0.9284512980815638,-0.7889156849663805,0.12804255929780695,sim_outcome
1,0,8,1,0.0,1.0,1.0,numberbar_mixed,0.871957440702193,0.717205626772829,0.5275625526887343,0.4045865312658985,0.9284512980815638,-0.8743175557904708,0.12804255929780695,sim_outcome
1,0,9,1,0.0,1.0,1.0,numberbar_mixed,0.41194534744940836,0.7953923667683508,0.5275625526887343,0.4045865312658985,0.9284512980815638,-0.8743175557904708,0.5880546525505916,sim_outcome
1,0,10,1,0.0,1.0,1.0,numberbar_mixed,0.19461840838075095,0.8262843007924061,0.5275625526887343,0.4045865312658985,0.9284512980815638,-0.8743175557904708,0.805381591619249,sim_outcome
1,0,11,0,1.0,-1.0,1.0,numberbar_mixed,-0.12568244420952923,0.16045506172855106,0.5275625526887343,0.4045865312658985,0.9284512980815638,-0.8743175557904708,0.9080549759448165,sim_outcome
1,0,12,1,0.0,1.0,1.0,numberbar_mixed,0.09194502405518346,0.8458032397546746,0.5275625526887343,0.4045865312658985,0.9284512980815638,-0.925166979934224,0.9080549759448165,sim_outcome
1,0,13,1,0.0,-1.0,0.0,numberbar_mixed,-1.9565617275423963,0.851585827324435,0.5275625526887343,0.4045865312658985,0.9284512980815638,-0.925166979934224,0.9565617275423962,sim_outcome
1,0,14,1,0.0,-1.0,0.0,numberbar_mixed,-1.1649632049884042,0.7334373312598799,0.5275625526887343,0.4045865312658985,0.9284512980815638,-0.925166979934224,0.1649632049884041,sim_outcome
1,0,15,0,1.0,1.0,0.0,numberbar_mixed,1.925166979934224,0.36019283167092714,0.5275625526887343,0.4045865312658985,0.9284512980815638,-0.925166979934224,-0.3063652171702582,sim_outcome
1,0,16,1,0.0,-1.0,0.0,numberbar_mixed,-0.6936347828297418,0.4089154755695507,0.5275625526887343,0.4045865312658985,0.9284512980815638,0.0904790263519365,-0.3063652171702582,sim_outcome
1,0,17,0,1.0,-1.0,0.0,numberbar_mixed,-1.0904790263519364,0.6522642123576576,0.5275625526887343,0.4045865312658985,0.9284512980815638,0.0904790263519365,-0.5870005079207182,sim_outcome
1,0,18,1,0.0,-1.0,0.0,numberbar_mixed,-0.41299949207928177,0.44537380541407706,0.5275625526887343,0.4045865312658985,0.9284512980815638,-0.35071410033800776,-0.5870005079207182,sim_outcome
1,0,19,1,0.0,-1.0,0.0,numberbar_mixed,-0.24590546016434722,0.40744950245089945,0.5275625526887343,0.4045865312658985,0.9284512980815638,-0.35071410033800776,-0.7540945398356528,sim_outcome
1,0,20,0,1.0,1.0,0.0,numberbar_mixed,1.3507141003380077,0.6146475743419245,0.5275625526887343,0.4045865312658985,0.9284512980815638,-0.35071410033800776,-0.8535845769828906,sim_outcome
1,0,21,0,1.0,1.0,0.0,numberbar_mixed,0.6381279216110213,0.7555605528303398,0.5275625526887343,0.4045865312658985,0.9284512980815638,0.3618720783889787,-0.8535845769828906,sim_outcome
1,0,22,0,1.0,1.0,0.0,numberbar_mixed,0.30147552634395436,0.8086183831547707,0.5275625526887343,0.4045865312658985,0.9284512980815638,0.6985244736560456,-0.8535845769828906,sim_outcome
1,0,23,1,0.0,-1.0,0.0,numberbar_mixed,-0.14641542301710941,0.1695633222578999,0.5275625526887343,0.4045865312658985,0.9284512980815638,0.8575716719072419,-0.8535845769828906,sim_outcome
1,0,24,0,1.0,-1.0,0.0,numberbar_mixed,-1.857571671907242,0.8380411030157396,0.5275625526887343,0.4045865312658985,0.9284512980815638,0.8575716719072419,-0.9128222851052121,sim_outcome
1,0,25,0,1.0,-1.0,1.0,numberbar_mixed,-1.1060231925924953,0.7202996403042025,0.5275625526887343,0.4045865312658985,0.9284512980815638,0.10602319259249526,-0.9128222851052121,sim_outcome
1,0,26,1,0.0,-1.0,1.0,numberbar_mixed,-0.08717771489478787,0.370404223926804,0.5275625526887343,0.4045865312658985,0.9284512980815638,-0.3414588943981372,-0.9128222851052121,sim_outcome
1,0,27,0,1.0,-1.0,1.0,numberbar_mixed,-0.6585411056018629,0.6371996675804958,0.5275625526887343,0.4045865312658985,0.9284512980815638,-0.3414588943981372,-0.9480932143781818,sim_outcome
1,0,28,0,1.0,-1.0,1.0,numberbar_mixed,-0.39210424399039534,0.5783141851710424,0.5275625526887343,0.4045865312658985,0.9284512980815638,-0.6078957560096047,-0.9480932143781818,sim_outcome
1,0,29,0,1.0,-1.0,1.0,numberbar_mixed,-0.23346414801968374,0.5420422870646278,0.5275625526887343,0.4045865312658985,0.9284512980815638,-0.7665358519803163,-0.9480932143781818,sim_outcome
1,0,30,0,1.0,-1.0,1.0,numberbar_mixed,-0.13900769819745162,0.5202062279991408,0.5275625526887343,0.4045865312658985,0.9284512980815638,-0.8609923018025484,-0.9480932143781818,sim_outcome
1,0,31,1,0.0,1.0,1.0,numberbar_mixed,1.948093214378182,0.4928374255357667,0.5275625526887343,0.4045865312658985,0.9284512980815638,-0.9172329442355123,-0.9480932143781818,sim_outcome
1,0,32,1,0.0,1.0,1.0,numberbar_mixed,0.9203521853252264,0.7161726695607893,0.5275625526887343,0.4045865312658985,0.9284512980815638,-0.9172329442355123,0.07964781467477355,sim_outcome
1,0,33,1,0.0,1.0,1.0,numberbar_mixed,0.4348088370623949,0.7984055365269712,0.5275625526887343,0.4045865312658985,0.9284512980815638,-0.9172329442355123,0.5651911629376051,sim_outcome
1,0,34,1,0.0,1.0,1.0,numberbar_mixed,0.20541997705013793,0.8305225176370157,0.5275625526887343,0.4045865312658985,0.9284512980815638,-0.9172329442355123,0.7945800229498621,sim_outcome
1,1,0,0,1.0,-1.0,1.0,numberbar_neg,-1.0,0.5,0.5275625526887343,0.4045865312658985,0.9284512980815638,0.0,0.0,sim_outcome
1,1,1,1,0.0,-1.0,1.0,numberbar_neg,-1.0,0.592820827140305,0.5275625526887343,0.4045865312658985,0.9284512980815638,-0.4045865312658985,0.0,sim_outcome
